gene_id,ENCFF082ICE,ENCFF197WCT,ENCFF467SQA,ENCFF474PTO,ENCFF620TAH,ENCFF763LKA,ENCFF778BJF
ENSG00000164024,7629,1789,2361,3170,2702,2770,2737
ENSG00000265213,0,1,0,0,0,1,0
ENSG00000250496,0,0,0,0,0,0,0
ENSG00000272777,14,5,4,10,3,7,9
ENSG00000197894,8790,1914,2412,3599,2805,3283,3040
ENSG00000246090,14,3,4,5,10,3,4
ENSG00000198099,2,1,4,0,1,0,0
ENSG00000249065,0,0,0,0,0,0,0
ENSG00000172955,14,6,8,3,5,3,2
ENSG00000187758,0,0,0,0,0,0,0
ENSG00000196616,0,0,0,0,0,0,0
ENSG00000248144,0,0,2,0,0,0,0
ENSG00000196344,0,0,0,0,0,0,0
ENSG00000250300,0,0,0,0,0,0,0
ENSG00000138813,0,0,0,0,0,0,0
ENSG00000145331,1285,227,357,374,468,354,376
ENSG00000138823,4,0,0,1,1,0,0
ENSG00000248676,0,0,0,0,0,0,0
ENSG00000248713,0,0,1,0,1,0,1
ENSG00000070190,0,1,0,0,0,0,0
ENSG00000279913,0,0,0,0,0,0,0
ENSG00000109270,1125,331,371,492,440,521,406
ENSG00000164031,6857,1733,2057,3635,2560,2530,2260
ENSG00000279098,8,0,0,2,0,0,5
ENSG00000164032,26668,7417,10374,13169,12050,12465,11591
ENSG00000245322,0,0,0,0,0,1,0
ENSG00000250403,0,2,0,0,1,2,1
ENSG00000248820,0,0,0,0,0,0,0
ENSG00000222196,0,0,0,0,0,0,0
ENSG00000145358,197,20,134,36,121,37,60
ENSG00000249710,0,0,0,0,0,0,0
ENSG00000164035,0,0,0,0,0,0,0
ENSG00000250223,0,0,0,0,0,0,0
ENSG00000251219,0,0,0,0,0,0,0
ENSG00000251636,0,0,0,0,0,0,0
ENSG00000138814,6330,1903,2515,3484,2824,2953,2682
ENSG00000273882,1,0,0,0,0,0,0
ENSG00000221265,1,0,0,0,0,0,0
ENSG00000254531,44,12,32,37,18,36,43
ENSG00000153064,314,96,143,142,158,174,153
ENSG00000199529,0,0,0,0,0,0,0
ENSG00000251149,0,0,0,0,0,0,0
ENSG00000251309,0,0,0,0,0,0,0
ENSG00000275124,0,0,0,0,0,0,0
ENSG00000138821,2552,534,917,935,970,731,1081
ENSG00000241144,0,0,0,0,0,0,0
ENSG00000248161,158,53,48,49,58,38,56
ENSG00000251572,0,0,0,0,0,0,0
ENSG00000260651,0,0,0,0,0,0,0
ENSG00000109320,2124,489,804,897,833,883,866
ENSG00000238553,0,0,0,0,0,0,0
ENSG00000109323,1304,395,593,764,663,857,620
ENSG00000241981,0,0,0,0,0,0,0
ENSG00000230069,29,16,10,30,10,17,4
ENSG00000248971,42,14,31,31,7,41,21
ENSG00000224207,0,0,1,0,0,1,3
ENSG00000251288,0,0,0,1,0,0,1
ENSG00000109332,11033,2334,3218,4421,3537,3769,3708
ENSG00000246560,80,17,38,33,37,30,40
ENSG00000252739,0,0,0,1,0,0,0
ENSG00000145354,1456,351,416,672,534,451,521
ENSG00000164037,3,0,2,3,6,1,3
ENSG00000250651,0,0,1,0,0,0,0
ENSG00000276978,0,0,0,0,0,0,0
ENSG00000249283,0,0,0,0,0,0,0
ENSG00000164038,532,118,160,162,208,162,192
ENSG00000164039,455,109,206,204,161,188,170
ENSG00000138778,6250,1160,2054,2056,2257,1900,2054
ENSG00000248740,0,0,0,0,0,0,0
ENSG00000251577,0,0,0,0,0,0,0
ENSG00000250920,0,0,0,1,1,2,0
ENSG00000251571,1,1,2,2,1,1,0
ENSG00000169836,0,0,0,0,0,0,0
ENSG00000252460,0,0,0,0,0,0,0
ENSG00000249614,0,0,0,0,0,0,0
ENSG00000251170,0,0,0,0,0,0,0
ENSG00000215999,0,0,0,0,0,0,0
ENSG00000168772,23,0,12,3,4,7,9
ENSG00000272082,0,0,0,0,0,0,0
ENSG00000245384,0,0,0,0,0,0,0
ENSG00000250670,0,0,0,0,0,0,0
ENSG00000248242,0,0,0,0,0,0,0
ENSG00000276215,0,0,0,0,0,0,0
ENSG00000244470,0,0,0,0,0,0,0
ENSG00000248373,0,0,0,0,0,0,0
ENSG00000251906,0,0,0,0,0,0,0
ENSG00000276992,0,0,0,0,1,0,0
ENSG00000251473,0,0,0,0,0,0,0
ENSG00000252136,0,0,0,0,0,0,0
ENSG00000251259,22,12,14,14,16,10,11
ENSG00000168769,1109,289,388,535,426,446,353
ENSG00000251586,1,0,0,0,0,0,1
ENSG00000243383,0,0,0,0,0,0,0
ENSG00000138777,5714,1204,1854,2633,2049,2008,1944
ENSG00000200917,0,0,0,0,0,0,0
ENSG00000249264,77,30,106,58,59,77,118
ENSG00000216425,0,0,2,0,0,0,0
ENSG00000250922,0,0,0,0,0,0,0
ENSG00000250522,0,0,0,0,0,0,0
ENSG00000236699,0,0,0,0,0,0,0
ENSG00000249885,0,0,0,0,0,0,0
ENSG00000248778,3,0,1,1,0,0,2
ENSG00000138785,553,149,178,271,203,244,196
ENSG00000138780,2575,566,857,995,1020,906,1048
ENSG00000251175,0,0,0,0,0,0,0
ENSG00000168743,124,43,33,82,41,62,35
ENSG00000250740,0,0,0,0,0,0,0
ENSG00000249635,4,0,1,0,2,0,4
ENSG00000145348,1115,180,388,318,357,274,294
ENSG00000164022,4551,1171,1501,1973,1834,1757,1809
ENSG00000250298,0,0,0,0,0,0,0
ENSG00000222333,0,0,0,0,0,0,0
ENSG00000249613,0,0,0,0,0,0,0
ENSG00000248915,0,0,0,0,0,0,0
ENSG00000155011,0,0,0,0,0,0,0
ENSG00000213522,0,0,1,0,1,0,0
ENSG00000251081,0,0,0,0,0,0,0
ENSG00000252470,0,0,0,0,0,0,0
ENSG00000138801,3483,1202,1435,2064,1808,2295,1962
ENSG00000164023,3227,1558,1078,2788,1060,2583,1069
ENSG00000245293,1,0,0,0,0,0,2
ENSG00000222691,0,0,0,0,0,0,0
ENSG00000155016,987,185,322,361,386,335,347
ENSG00000249604,0,0,0,0,0,0,0
ENSG00000138796,1947,462,779,867,869,799,746
ENSG00000138795,0,0,0,0,0,0,0
ENSG00000232021,0,0,0,0,0,0,0
ENSG00000239939,0,0,0,0,0,0,0
ENSG00000278589,0,0,0,0,0,0,0
ENSG00000250485,0,0,0,0,0,0,0
ENSG00000234492,1,0,1,1,0,1,3
ENSG00000109475,4010,1002,1610,1616,1932,1982,2245
ENSG00000198856,11347,2464,3384,4854,4229,4038,3698
ENSG00000206601,3,1,1,3,0,2,0
ENSG00000164089,3,0,1,0,1,0,0
ENSG00000249257,0,0,0,0,0,0,0
ENSG00000250185,0,0,0,0,0,0,0
ENSG00000265522,0,0,0,0,0,0,0
ENSG00000188517,0,0,0,0,0,0,0
ENSG00000277189,0,0,0,0,0,0,0
ENSG00000246774,0,0,0,0,0,0,0
ENSG00000249465,3,0,0,1,0,0,0
ENSG00000247950,47,16,32,24,24,27,26
ENSG00000138802,5486,1304,1711,2509,1940,1885,1847
ENSG00000243227,0,0,0,0,0,0,0
ENSG00000207988,0,1,0,0,0,0,0
ENSG00000225094,9,3,5,4,0,3,3
ENSG00000249965,0,0,1,0,0,1,0
ENSG00000005059,1185,332,376,526,511,526,413
ENSG00000248785,1,0,1,1,2,1,0
ENSG00000138794,1230,328,480,631,545,580,475
ENSG00000273447,28,7,7,6,9,13,6
ENSG00000123739,1965,472,619,885,706,728,741
ENSG00000205403,85,19,47,45,31,45,36
ENSG00000272795,1,0,1,2,2,2,0
ENSG00000109534,1447,442,573,651,682,681,691
ENSG00000180245,10,1,5,6,2,9,6
ENSG00000183423,10,8,2,3,2,8,6
ENSG00000249681,0,0,1,0,0,0,1
ENSG00000138798,46,9,26,27,17,16,25
ENSG00000207260,0,0,0,0,0,0,0
ENSG00000170522,3365,692,1122,1246,1327,1164,1214
ENSG00000263940,0,0,0,0,0,0,0
ENSG00000248200,0,0,0,0,0,0,0
ENSG00000166530,1,0,0,1,0,1,0
ENSG00000250594,0,0,0,0,0,0,0
ENSG00000212160,0,0,0,0,0,0,0
ENSG00000250304,0,0,0,0,0,0,0
ENSG00000276369,0,0,0,0,0,0,0
ENSG00000138792,60,12,18,25,20,16,26
ENSG00000251464,1,0,0,1,0,0,0
ENSG00000251046,1,0,0,0,0,0,0
ENSG00000199894,0,0,0,0,0,0,0
ENSG00000250511,1,1,0,1,0,1,0
ENSG00000250103,0,0,0,0,0,0,0
ENSG00000164093,57,6,28,20,21,8,28
ENSG00000249519,0,0,0,0,0,0,0
ENSG00000251808,0,0,0,0,0,0,0
ENSG00000215961,0,0,0,0,0,0,0
ENSG00000251483,2,2,4,0,3,2,6
ENSG00000251312,0,0,0,0,0,0,0
ENSG00000200963,0,0,0,0,0,0,0
ENSG00000241722,0,0,1,0,0,0,0
ENSG00000248656,0,0,0,0,0,0,0
ENSG00000250855,0,0,0,0,0,0,0
ENSG00000248432,0,0,0,0,0,0,0
ENSG00000249815,1,0,0,0,0,0,0
ENSG00000250556,0,0,0,0,0,0,0
ENSG00000250307,0,0,0,0,0,0,0
ENSG00000240459,0,0,0,0,0,0,0
ENSG00000174749,317,65,114,103,115,98,118
ENSG00000243280,3,1,3,4,2,0,5
ENSG00000260526,14,4,9,6,9,6,9
ENSG00000138660,2516,501,780,968,1041,763,978
ENSG00000272567,7,2,2,2,4,3,2
ENSG00000145365,486,89,159,169,201,144,227
ENSG00000073331,684,119,335,215,318,217,296
ENSG00000251441,1,0,1,1,0,2,3
ENSG00000248697,5,1,4,2,0,6,3
ENSG00000178403,0,0,0,0,0,0,0
ENSG00000249509,0,0,0,0,0,0,0
ENSG00000248439,0,0,0,0,0,0,0
ENSG00000138658,1503,294,501,541,567,428,455
ENSG00000250966,6,0,2,1,1,3,6
ENSG00000174720,2439,626,959,1063,1148,1205,1099
ENSG00000249532,0,0,0,0,0,0,0
ENSG00000199169,0,0,0,0,0,0,0
ENSG00000199145,0,0,0,0,0,0,0
ENSG00000207927,0,0,0,0,0,0,0
ENSG00000199102,0,0,0,0,0,0,0
ENSG00000274389,0,0,0,0,0,0,0
ENSG00000220924,1,0,0,0,0,0,2
ENSG00000250046,0,0,0,0,0,0,0
ENSG00000248633,0,0,0,0,0,0,0
ENSG00000241002,1,0,0,1,0,0,0
ENSG00000202536,0,0,0,0,0,0,0
ENSG00000241741,31,15,22,24,27,25,25
ENSG00000250500,0,0,0,0,0,0,0
ENSG00000145362,456,87,148,154,113,108,108
ENSG00000234841,1,0,0,2,0,0,1
ENSG00000251126,0,0,0,0,0,0,0
ENSG00000228814,2,0,0,0,0,1,1
ENSG00000248152,0,0,0,0,0,0,0
ENSG00000249373,0,0,0,0,0,0,0
ENSG00000275810,1,0,0,0,0,0,0
ENSG00000196656,0,1,0,3,3,1,0
ENSG00000239279,0,0,0,0,0,0,0
ENSG00000206820,0,0,0,0,0,0,0
ENSG00000145349,6478,1204,2523,2521,2930,2047,2474
ENSG00000250229,0,0,0,0,0,0,0
ENSG00000180801,769,175,322,249,303,257,340
ENSG00000249304,0,0,0,0,0,0,0
ENSG00000248716,0,0,0,0,0,0,0
ENSG00000174607,17,1,3,0,4,4,4
ENSG00000207931,0,0,0,0,0,0,0
ENSG00000250215,0,0,0,0,0,0,0
ENSG00000240637,0,0,0,0,0,0,0
ENSG00000138653,3,1,1,4,0,0,0
ENSG00000251308,0,0,0,0,0,0,0
ENSG00000250693,0,0,0,0,0,0,0
ENSG00000248488,0,0,0,0,0,0,0
ENSG00000250363,0,2,2,0,0,7,0
ENSG00000248173,0,0,0,0,0,0,0
ENSG00000250442,2,4,11,4,3,3,9
ENSG00000249259,0,0,0,0,0,0,0
ENSG00000250627,0,0,0,1,0,0,0
ENSG00000270394,0,0,0,0,0,0,0
ENSG00000250272,0,0,0,0,0,0,0
ENSG00000248139,0,0,0,0,0,0,0
ENSG00000250791,0,0,0,0,0,0,0
ENSG00000213493,7,4,8,6,6,11,17
ENSG00000201752,0,0,0,0,0,0,0
ENSG00000271053,0,0,0,0,0,0,0
ENSG00000174599,69,13,42,42,22,27,31
ENSG00000223605,0,0,0,0,0,0,0
ENSG00000224932,0,0,0,0,0,0,0
ENSG00000228358,0,0,0,0,0,0,0
ENSG00000236922,0,0,0,0,0,0,0
ENSG00000237684,0,0,0,0,0,0,0
ENSG00000213492,105,18,19,31,20,24,22
ENSG00000229565,0,0,0,0,0,0,0
ENSG00000164100,3,0,0,0,0,0,0
ENSG00000251463,3,2,3,1,3,1,4
ENSG00000269893,670,163,268,275,219,269,283
ENSG00000275994,0,0,0,0,0,0,0
ENSG00000164099,34,3,7,11,7,14,14
ENSG00000230671,0,0,0,0,0,0,0
ENSG00000279252,9,5,9,8,9,9,6
ENSG00000154608,11,8,4,3,2,5,4
ENSG00000260404,99,23,37,41,27,41,28
ENSG00000223225,0,1,0,1,0,0,0
ENSG00000225892,23,9,9,10,3,15,10
ENSG00000248213,0,0,0,0,0,0,0
ENSG00000251155,3,0,0,2,0,1,0
ENSG00000281731,2,1,1,0,0,4,0
ENSG00000145388,2714,504,778,1072,837,769,844
ENSG00000150961,2703,704,1001,1239,1155,1169,1164
ENSG00000172403,1491,264,524,458,571,420,517
ENSG00000249002,0,0,0,0,0,0,0
ENSG00000280551,1,0,0,0,0,0,0
ENSG00000172399,0,0,0,0,0,0,0
ENSG00000178636,9,2,3,2,2,7,0
ENSG00000145390,2874,816,1090,1605,1226,1493,1058
ENSG00000164096,3042,673,945,1263,1190,1138,1169
ENSG00000145384,0,0,0,0,1,0,0
ENSG00000250412,4,1,1,0,0,0,1
ENSG00000201186,0,0,0,0,0,0,0
ENSG00000249244,0,0,0,0,0,0,2
ENSG00000260091,0,0,0,0,0,0,0
ENSG00000223208,0,0,0,0,0,0,0
ENSG00000248280,18,4,7,5,2,8,1
ENSG00000245958,527,152,177,292,186,196,197
ENSG00000250950,1,0,1,0,1,2,2
ENSG00000138735,129,40,57,70,44,63,61
ENSG00000221245,0,0,0,0,0,0,0
ENSG00000250772,0,0,0,0,0,0,0
ENSG00000250183,0,0,0,0,0,0,0
ENSG00000250392,0,0,0,0,0,0,0
ENSG00000200553,0,0,0,0,0,0,0
ENSG00000253825,0,0,1,2,0,1,0
ENSG00000164109,6378,1227,1919,2379,2258,1949,2060
ENSG00000250938,9,1,3,1,2,3,2
ENSG00000250219,1,0,0,0,0,0,0
ENSG00000225665,0,2,0,2,0,1,1
ENSG00000249409,0,0,0,0,0,0,0
ENSG00000138738,565,139,170,249,237,209,200
ENSG00000212359,0,0,0,0,0,0,0
ENSG00000251609,5,0,2,1,2,1,3
ENSG00000173376,0,2,0,0,0,0,0
ENSG00000223006,0,0,0,0,0,0,0
ENSG00000250344,0,0,0,0,0,0,0
ENSG00000271302,0,0,0,0,0,0,0
ENSG00000050730,29,11,11,2,18,2,19
ENSG00000252183,0,0,0,0,0,0,0
ENSG00000207148,0,0,0,0,0,0,0
ENSG00000186867,1,0,1,3,0,1,0
ENSG00000213480,0,0,0,0,0,0,0
ENSG00000264927,0,0,0,0,0,0,0
ENSG00000224062,0,0,0,0,0,0,0
ENSG00000164111,21266,6175,8553,9877,10191,11486,10434
ENSG00000164112,19,1,4,4,6,3,8
ENSG00000226757,0,0,0,0,0,0,0
ENSG00000123737,3274,766,1230,1283,1413,1248,1294
ENSG00000145386,5047,1041,1602,1946,1666,1655,1622
ENSG00000138686,1339,242,436,519,501,459,503
ENSG00000261501,0,0,0,0,0,0,0
ENSG00000138741,8,6,1,2,1,1,0
ENSG00000237868,0,0,2,0,0,0,0
ENSG00000241037,0,0,0,0,0,0,0
ENSG00000138688,5141,931,1682,1793,1484,1351,1316
ENSG00000164113,0,0,0,0,0,0,0
ENSG00000109471,0,0,0,0,0,0,0
ENSG00000138684,0,0,0,0,0,0,0
ENSG00000227145,0,2,0,0,0,1,0
ENSG00000224786,21,0,0,4,0,2,2
ENSG00000181004,453,115,198,192,197,226,212
ENSG00000244083,0,0,0,0,0,0,0
ENSG00000138685,22553,5120,6374,9486,6676,7545,7392
ENSG00000253069,0,0,0,0,0,0,0
ENSG00000240775,0,0,0,0,0,0,0
ENSG00000273007,16,2,5,3,3,3,11
ENSG00000170917,347,94,132,175,196,180,208
ENSG00000145375,2735,437,851,831,802,745,884
ENSG00000276962,0,0,0,0,0,0,0
ENSG00000216154,0,0,0,1,0,0,0
ENSG00000250322,0,0,0,0,0,0,0
ENSG00000164056,110,86,38,185,31,188,20
ENSG00000249125,0,0,0,0,0,0,0
ENSG00000251526,0,0,0,0,0,0,0
ENSG00000249464,8,1,6,2,4,2,4
ENSG00000226655,0,0,0,0,0,0,0
ENSG00000228489,0,0,0,0,0,0,0
ENSG00000250458,0,0,0,0,0,0,0
ENSG00000250484,2,1,0,0,2,0,0
ENSG00000249837,0,0,0,0,0,0,0
ENSG00000248506,0,0,0,0,0,0,0
ENSG00000248565,0,0,0,0,0,1,0
ENSG00000261083,0,0,0,0,1,0,0
ENSG00000151458,4369,1161,1657,2227,1591,1774,1607
ENSG00000196159,462,139,117,297,89,206,118
ENSG00000201297,1,0,0,0,0,0,0
ENSG00000250149,0,0,0,0,0,0,0
ENSG00000251436,0,0,0,0,0,0,0
ENSG00000249555,0,0,0,0,0,0,0
ENSG00000251649,0,0,0,0,0,0,0
ENSG00000251005,0,0,0,0,0,0,0
ENSG00000223620,0,0,0,0,0,0,0
ENSG00000199862,0,0,0,0,0,0,0
ENSG00000250945,0,0,0,0,0,0,0
ENSG00000248491,0,0,0,0,0,0,0
ENSG00000248209,0,0,0,0,0,0,0
ENSG00000249795,0,0,0,0,0,0,0
ENSG00000164066,828,127,274,330,273,238,233
ENSG00000151475,0,0,0,0,3,0,0
ENSG00000164070,3756,438,1089,852,1005,599,973
ENSG00000244021,8,6,4,4,4,3,3
ENSG00000261668,0,0,1,0,0,0,1
ENSG00000142731,3161,684,1060,1231,1307,1002,1166
ENSG00000251821,10,0,6,7,11,0,6
ENSG00000164073,1291,346,361,607,510,528,461
ENSG00000164074,1077,245,373,464,390,402,387
ENSG00000138709,1389,329,405,557,442,496,417
ENSG00000241651,0,2,2,0,2,1,1
ENSG00000248394,1,0,0,0,0,0,0
ENSG00000164040,7510,1601,2841,2965,3113,2774,3018
ENSG00000251432,484,101,199,166,181,146,184
ENSG00000273077,4,1,2,1,0,0,1
ENSG00000248187,160,69,59,165,54,137,62
ENSG00000248802,2,0,0,0,1,2,0
ENSG00000280711,0,0,0,0,0,0,0
ENSG00000077684,5541,2107,2507,3870,2644,3815,2775
ENSG00000151466,777,159,270,273,268,262,281
ENSG00000275647,0,0,0,0,0,0,0
ENSG00000281369,0,0,0,0,0,0,0
ENSG00000151470,773,192,283,363,297,295,288
ENSG00000251345,0,0,0,0,0,0,0
ENSG00000248958,0,0,0,0,0,0,0
ENSG00000251195,0,0,0,0,0,0,0
ENSG00000250193,0,0,0,0,0,0,0
ENSG00000246876,1,0,0,0,0,0,0
ENSG00000249618,0,0,0,0,0,0,0
ENSG00000234125,0,0,2,1,0,2,3
ENSG00000251326,0,0,0,0,0,0,0
ENSG00000248877,0,0,0,0,0,0,0
ENSG00000249018,0,0,0,0,0,0,0
ENSG00000280059,0,0,0,0,0,0,0
ENSG00000250503,0,0,0,0,0,0,0
ENSG00000250213,0,0,0,0,0,0,0
ENSG00000206782,0,0,0,0,0,0,0
ENSG00000250102,3,3,0,0,5,1,3
ENSG00000248715,0,0,0,0,0,0,0
ENSG00000241392,0,0,0,0,0,0,0
ENSG00000252014,0,0,0,0,0,0,0
ENSG00000249416,0,0,0,0,0,0,0
ENSG00000251676,0,0,0,0,0,0,0
ENSG00000184139,0,0,0,0,0,0,0
ENSG00000251555,1,0,0,0,0,0,1
ENSG00000251598,0,0,0,0,0,0,0
ENSG00000249463,0,0,0,0,0,0,0
ENSG00000251051,0,0,0,0,0,0,0
ENSG00000248369,0,0,0,0,0,0,0
ENSG00000251398,0,0,0,0,0,0,0
ENSG00000249038,0,0,0,0,0,0,0
ENSG00000251488,0,0,0,0,0,0,0
ENSG00000249513,0,0,0,0,0,0,0
ENSG00000250241,3,1,3,0,2,3,2
ENSG00000248735,0,0,0,0,0,0,0
ENSG00000138650,124,30,50,36,31,26,51
ENSG00000221637,0,0,0,0,0,0,0
ENSG00000250191,0,0,0,0,0,0,0
ENSG00000281057,0,0,0,0,0,0,0
ENSG00000251388,0,0,0,0,0,0,0
ENSG00000266277,0,0,0,0,0,0,0
ENSG00000254535,130,18,35,31,63,32,48
ENSG00000251199,0,0,0,0,0,0,0
ENSG00000248191,0,0,0,0,0,0,0
ENSG00000251291,0,0,0,0,0,0,0
ENSG00000249000,0,0,0,0,0,0,0
ENSG00000249847,0,0,0,0,0,0,0
ENSG00000251228,0,0,0,0,0,0,0
ENSG00000241411,7,2,10,9,9,4,10
ENSG00000250144,33,13,46,36,23,40,57
ENSG00000248434,1,0,3,2,2,0,0
ENSG00000248456,0,0,0,0,0,0,0
ENSG00000250834,1,0,0,0,0,0,0
ENSG00000207849,0,0,0,0,0,0,0
ENSG00000248104,0,0,0,0,0,0,0
ENSG00000250865,0,0,0,0,0,0,0
ENSG00000248330,0,0,0,0,0,0,0
ENSG00000207322,0,0,0,0,0,0,0
ENSG00000251492,0,0,0,0,0,0,0
ENSG00000261166,0,0,0,0,0,0,0
ENSG00000251567,0,0,0,0,0,0,0
ENSG00000250665,0,0,0,0,0,0,0
ENSG00000249311,1,1,4,3,2,2,6
ENSG00000279749,0,0,0,0,0,0,0
ENSG00000264362,0,0,0,0,0,0,0
ENSG00000248869,1,0,0,0,1,0,1
ENSG00000250341,0,0,0,0,0,0,0
ENSG00000222526,0,0,0,0,0,0,0
ENSG00000250813,0,0,0,0,0,0,0
ENSG00000251440,0,0,0,0,0,0,0
ENSG00000213448,2,3,4,6,4,2,10
ENSG00000189184,0,0,1,0,0,0,2
ENSG00000251632,0,0,0,0,0,0,0
ENSG00000280352,0,0,0,0,0,0,0
ENSG00000250126,0,0,0,0,0,0,0
ENSG00000250777,0,0,0,0,0,0,0
ENSG00000250034,0,0,0,0,0,0,0
ENSG00000248307,3,0,2,0,2,0,0
ENSG00000250033,0,0,0,0,0,0,0
ENSG00000151012,69428,4708,20118,9528,21183,6007,19101
ENSG00000249091,0,0,0,0,0,0,0
ENSG00000248397,0,0,0,0,0,0,0
ENSG00000251372,0,0,0,0,0,0,0
ENSG00000281539,0,0,0,0,0,0,0
ENSG00000249381,0,0,0,0,0,0,0
ENSG00000248305,0,0,1,0,1,0,1
ENSG00000248795,3,2,5,1,1,2,2
ENSG00000250977,0,0,0,0,0,0,0
ENSG00000250501,0,0,0,0,0,0,0
ENSG00000238971,0,0,0,0,0,0,0
ENSG00000250195,0,0,0,0,0,0,0
ENSG00000250577,0,0,0,0,0,0,0
ENSG00000280976,0,0,0,0,0,0,0
ENSG00000151014,424,109,164,145,172,155,228
ENSG00000264953,0,0,0,0,0,0,0
ENSG00000109381,1857,368,656,766,727,671,601
ENSG00000252503,0,0,0,0,0,0,0
ENSG00000240723,0,0,0,0,0,0,0
ENSG00000179967,98,29,81,60,68,79,135
ENSG00000276396,0,0,0,0,0,0,0
ENSG00000265892,0,0,0,0,0,0,0
ENSG00000207384,0,0,0,0,0,0,0
ENSG00000252362,0,0,0,0,0,0,0
ENSG00000206722,0,0,0,0,0,0,0
ENSG00000137463,166,22,70,52,80,42,75
ENSG00000109390,2732,575,773,1259,920,1044,972
ENSG00000164134,16788,3374,4611,6744,5081,5220,5424
ENSG00000200520,0,0,0,0,0,0,0
ENSG00000273247,98,38,37,53,39,57,40
ENSG00000248863,2,1,5,3,3,1,2
ENSG00000239005,0,0,0,0,1,2,0
ENSG00000172007,745,205,260,400,294,316,300
ENSG00000145391,27573,6408,8128,12007,9129,8677,8226
ENSG00000249302,0,0,0,0,0,0,0
ENSG00000272717,1,0,0,1,0,1,3
ENSG00000261268,5,4,5,4,1,1,4
ENSG00000085871,715,201,396,326,418,386,391
ENSG00000201533,0,0,0,0,0,0,0
ENSG00000178458,18,7,18,14,11,21,23
ENSG00000196782,3041,757,1051,1458,1145,1220,1025
ENSG00000252233,0,0,0,0,0,0,0
ENSG00000250698,0,0,0,0,0,0,0
ENSG00000153130,7702,1489,2266,3012,2667,2297,2662
ENSG00000196951,63,10,13,33,17,15,28
ENSG00000249754,1,0,0,0,0,0,0
ENSG00000241923,5,0,2,4,7,3,5
ENSG00000153132,1029,227,360,402,423,428,462
ENSG00000205301,0,0,0,0,0,0,0
ENSG00000280262,0,0,0,0,0,0,0
ENSG00000179387,4384,889,1373,1788,1503,1452,1431
ENSG00000109424,2,2,3,4,1,4,2
ENSG00000242102,0,0,0,0,0,0,0
ENSG00000248621,0,0,0,0,0,0,0
ENSG00000109436,2615,503,1034,854,1212,954,1127
ENSG00000249661,0,0,0,0,0,0,1
ENSG00000207155,0,0,0,0,0,0,0
ENSG00000248335,0,0,0,0,0,0,0
ENSG00000273472,3,0,2,1,0,0,0
ENSG00000222613,0,0,0,0,0,0,0
ENSG00000170153,115,66,64,109,50,130,50
ENSG00000109445,753,229,315,365,369,449,357
ENSG00000248747,0,0,0,0,0,0,0
ENSG00000248810,4,8,2,4,4,5,0
ENSG00000250189,0,1,0,0,0,0,0
ENSG00000272632,0,0,0,0,0,0,0
ENSG00000250141,0,0,0,0,0,0,0
ENSG00000164136,2112,769,767,1329,905,1183,827
ENSG00000109452,2158,446,1012,716,1104,670,935
ENSG00000242134,0,0,0,0,1,1,0
ENSG00000250835,0,0,2,0,0,0,0
ENSG00000251248,0,0,0,0,0,0,0
ENSG00000249806,0,0,1,0,0,0,0
ENSG00000250326,3,0,0,2,5,2,0
ENSG00000251300,0,0,0,0,0,0,0
ENSG00000170185,2967,795,1006,1449,1095,1397,1062
ENSG00000250969,0,0,0,0,0,0,0
ENSG00000200049,0,0,0,0,0,0,0
ENSG00000109458,726,160,241,377,314,298,256
ENSG00000265623,0,0,0,0,0,0,0
ENSG00000228981,10,4,5,1,12,6,8
ENSG00000243175,0,0,0,0,1,1,1
ENSG00000250540,0,0,0,0,0,0,0
ENSG00000153147,13320,2713,4068,5190,4520,4568,4731
ENSG00000245112,0,0,0,2,2,0,1
ENSG00000248924,0,0,0,0,0,0,0
ENSG00000236296,5,2,5,3,1,6,4
ENSG00000183090,0,0,0,0,0,0,0
ENSG00000246448,0,0,0,1,0,0,0
ENSG00000250345,0,0,0,0,0,0,0
ENSG00000197465,0,0,0,0,0,0,0
ENSG00000249741,0,0,2,0,1,4,0
ENSG00000251600,0,0,0,0,0,0,0
ENSG00000248828,0,0,0,0,0,0,0
ENSG00000250361,0,0,0,0,0,0,0
ENSG00000170180,0,0,0,0,0,0,0
ENSG00000261129,0,0,0,0,0,0,0
ENSG00000250504,0,1,3,0,2,1,1
ENSG00000248890,14,1,8,3,6,3,9
ENSG00000164161,124,32,61,38,45,52,59
ENSG00000273621,0,0,0,0,0,0,0
ENSG00000249193,14,7,11,6,2,15,19
ENSG00000250406,0,0,0,0,0,0,0
ENSG00000251452,0,0,0,0,0,0,0
ENSG00000164162,291,79,103,129,132,104,137
ENSG00000222594,0,0,0,0,0,0,0
ENSG00000164163,17990,4234,5286,8004,5799,6312,6069
ENSG00000164164,8785,1601,2438,3142,2527,2534,2393
ENSG00000238713,1,0,1,2,1,0,0
ENSG00000240992,0,0,0,0,0,0,0
ENSG00000272727,0,0,0,0,0,0,0
ENSG00000251333,20,4,16,8,18,14,14
ENSG00000278943,10,4,4,6,3,6,9
ENSG00000248745,0,0,0,0,0,0,2
ENSG00000170365,402,92,175,138,178,144,201
ENSG00000250582,0,0,0,0,0,0,0
ENSG00000250902,0,0,0,0,0,0,0
ENSG00000248686,0,0,0,0,0,0,0
ENSG00000151611,230,54,102,104,83,88,84
ENSG00000249245,6,4,3,0,1,1,6
